Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dylan Crews","WSN",134,577,520,127,84,24,6,13,72,65,43,0,131,11,3,0,,27,8,0.244007,0.0739475,0.226837,0.325994,0.313189,0.389624,0.308382,0.702814,0.145617,7.20586,0.299551,0,1.06633,66.7096,-0.835121,97.5926,1.06633,6.31487,-0.5959124565124512,0.42644357681274414,1.96475,123.19000244140625,,,,,,,608.1,4.538059701,608.1,4.538059701,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Otto Lopez","MIA",106,459,422,117,87,22,4,5,58,44,28,0,78,4,3,2,,14,4,0.277931,0.0618133,0.1694,0.364896,0.327298,0.383273,0.311692,0.710571,0.105342,6.12102,0.328418,0,0.226536,54.2694,0.559168,96.8347,0.226536,3.45924,-1.5113618820905685,5.198440313339233,1.95704,322.1099853515625,,,,,,,478.2,4.511320754,478.2,4.511320754,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Tyler Stephenson","CIN",100,401,355,92,61,18,1,13,50,50,38,2,93,6,3,0,,1,0,0.260664,0.0943396,0.232704,0.405405,0.339623,0.424171,0.332819,0.763793,0.163507,2.79217,0.317726,0,-0.641183,54.203,7.30538,107.202,-0.641183,-1.92246,2.811564087867737,2.5497630834579468,1.93003,185.97000122070312,,,,,,,474.2,4.742,474.2,4.742,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Luis Arraez","SDP",145,626,581,179,142,28,3,7,76,61,33,4,33,5,5,2,,6,3,0.307716,0.0533884,0.0533884,1,0.347968,0.400707,0.325587,0.748675,0.0929911,3.81635,0.31525,0,-1.4037,81.0057,7.76442,112.486,-1.4037,2.03734,7.9443358182907104,-10.435190677642822,1.89218,185.14999389648438,,,,,,,702.5,4.844827586,702.5,4.844827586,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Mike Yastrzemski","SFG",114,494,438,98,53,23,4,18,62,58,47,1,133,6,3,1,,3,2,0.224556,0.0944848,0.26873,0.351598,0.305411,0.420032,0.31455,0.725443,0.195477,4.71723,0.277539,0,-1.05294,59.5168,1.73761,103.347,-1.05294,5.89779,0.9240860939025879,0.7050433158874512,1.86392,440.7799987792969,,,,,,,528.6,4.636842105,528.6,4.636842105,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Willson Contreras","STL",138,598,512,123,74,28,0,21,70,72,63,1,149,20,3,0,,6,3,0.241156,0.105554,0.249704,0.422716,0.344809,0.419283,0.336141,0.764092,0.178127,2.90627,0.296907,0,-1.24348,82.4876,12.5015,117.38,-1.24348,-1.55324,11.190845489501953,-13.131328463554382,1.85349,72.54000091552734,,,,,,,707.4,5.126086956,707.4,5.126086956,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Spencer Horwitz","PIT",100,431,373,102,67,26,1,9,51,46,50,1,75,6,3,0,,2,1,0.273622,0.115646,0.173469,0.666667,0.365646,0.417323,0.343977,0.782969,0.143701,2.87152,0.319095,0,-1.1093,62.1883,11.7332,118.6,-1.1093,2.95983,8.48419463634491,-4.891401052474976,1.85178,382.5899963378906,,,,,,,532.9,5.329,532.9,5.329,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Jeff McNeil","NYM",98,424,382,101,71,22,1,8,50,42,29,1,54,9,3,1,,4,0,0.263736,0.0673267,0.126733,0.53125,0.327381,0.384615,0.312881,0.711996,0.120879,4.21982,0.287565,0,-0.00859656,50.5642,0.922854,103.771,-0.00859656,0.798947,1.904805039986968,1.8673115372657776,1.84641,446.95001220703125,,,,,,,449.9,4.590816326,449.9,4.590816326,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Jesús Sánchez","MIA",93,403,365,95,58,19,2,15,47,53,33,2,102,3,2,1,,7,1,0.259341,0.0815109,0.252485,0.322835,0.324701,0.450549,0.334118,0.775251,0.191209,5.0568,0.318328,0,0.390952,54.9743,7.77437,111.929,0.390952,1.6795,6.14669007062912,-2.1467381715774536,1.7983,271.2699890136719,,,,,,,493,5.301075268,493,5.301075268,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Rhys Hoskins","MIL",143,619,538,122,65,26,1,30,76,86,70,1,171,7,4,0,,2,1,0.227448,0.113308,0.276663,0.409554,0.322656,0.448206,0.333966,0.770862,0.220758,2.75054,0.271407,0,-1.11857,84.2811,11.8536,114.076,-1.11857,-1.67624,9.303276896476746,-13.32886254787445,1.7098,259.55999755859375,,,,,,,740.3,5.176923076,740.3,5.176923076,,,,,,,,,,,,,,,,,,,"Rhys Hoskins","16472",656555
"Joey Bart","PIT",95,376,336,83,56,14,0,13,47,45,30,0,102,8,2,0,,0,0,0.245752,0.0803603,0.271146,0.296373,0.320598,0.40151,0.317372,0.722108,0.155758,1.67827,0.312356,0,-0.741343,46.2172,2.17948,100.693,-0.741343,-2.73103,-0.42938879132270813,4.002147912979126,1.66138,258.5799865722656,,,,,,,405.6,4.269473684,405.6,4.269473684,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
