Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Aaron Nola","PHI",12,8,,3.83509,30,30,0,0,180.7,735,165,83,77,20,36,1,6,188,9.36359,1.79303,5.22222,0.996126,0.255782,0.0489796,0.20680271461606026,0.238095,1.11234,0.298969,0.682081,,,3.31038,4.92919,3.55191,52.81999969482422,,,,"16149"
"Spencer Strider","ATL",15,6,,3.28386,30,28,0,0,161.7,657,122,64,59,19,49,1,9,234,13.0241,2.72727,4.77551,1.05751,0.356164,0.0745814,0.2815829664468765,0.203673,1.05751,0.297688,0.740997,,,2.96438,4.64233,4.31433,5.170000076293945,,,,"27498"
"Zack Wheeler","PHI",11,7,,3.61047,29,29,0,0,172,713,155,75,69,16,48,1,7,172,9,2.51163,3.58333,0.837209,0.241234,0.0673212,0.17391304671764374,0.235562,1.18023,0.295745,0.708749,,,3.42365,4.54406,3.80465,23.399999618530273,,,,"10310"
"Logan Webb","SFG",13,9,,3.32812,31,31,0,0,192,788,181,77,71,16,41,0,7,166,7.78125,1.92188,4.04878,0.75,0.21066,0.0520305,0.15862943604588509,0.244595,1.15625,0.295699,0.726453,,,3.35921,4.14466,4.60059,50.25,,,,"17995"
"Sandy Alcantara","MIA",11,9,,3.52849,29,29,0,0,191.3,782,174,81,75,19,45,1,7,172,8.092,2.11709,3.82222,0.893884,0.219949,0.0575448,0.16240408644080162,0.238356,1.1448,0.28757,0.717256,,,3.56346,3.9921,4.49607,999,,,,"18684"
"Yoshinobu Yamamoto","LAD",14,7,,3.62522,26,26,0,0,171.3,659,130,75,69,21,36,0,5,168,8.82662,1.89142,4.66667,1.10333,0.254932,0.0546282,0.20030349493026733,0.210356,0.96906,0.254079,0.666179,,,3.6053,3.86512,3.5198,999,,,,"33825"
"Dylan Cease","SDP",10,7,,3.58289,30,30,0,0,168.3,712,137,72,67,19,71,2,7,204,10.9091,3.79679,2.87324,1.01604,0.286517,0.0997191,0.18679774552583694,0.216088,1.23589,0.287105,0.749724,,,3.68879,3.37675,3.3949,97.83000183105469,,,,"18525"
"Walker Buehler","LAD",10,6,,3.558,25,25,0,0,154.3,621,134,66,61,19,37,1,5,150,8.74919,2.15813,4.05405,1.10823,0.241546,0.0595813,0.18196457996964455,0.231434,1.10823,0.280488,0.727147,,,3.72814,3.25466,3.3383,182.27999877929688,,,,"19374"
"Kodai Senga","NYM",11,8,,3.63354,28,28,0,0,161,683,132,70,65,18,76,0,5,190,10.6211,4.24845,2.5,1.00621,0.278184,0.111274,0.16691067814826965,0.219269,1.29193,0.28934,0.754923,,,3.85752,3.02452,3.1785,225.10000610351562,,,,"31838"
"Shota Imanaga","CHC",8,5,,3.54745,25,25,0,0,137,574,125,58,54,15,40,2,6,146,9.59124,2.62774,3.65,0.985401,0.254355,0.0696864,0.18466898798942566,0.236742,1.20438,0.299728,0.743056,,,3.55431,3.02103,3.1168,170.22999572753906,,,,"sa3023346"
"Julio Urías","LAD",13,8,,3.69863,27,26,0,0,146,588,129,65,60,19,31,1,6,139,8.56849,1.91096,4.48387,1.17123,0.236395,0.0527211,0.1836734674870968,0.23412,1.09589,0.279898,0.712144,,,3.80299,2.97427,2.86466,745.0800170898438,,,,"14765"
"Brandon Woodruff","MIL",8,4,,3.15789,22,22,0,0,119.7,480,97,45,42,14,31,0,5,132,9.92481,2.33083,4.25806,1.05263,0.275,0.0645833,0.21041667461395264,0.218468,1.06934,0.278524,0.765683,,,3.47225,2.94296,3.4135,748.469970703125,,,,"16162"
"Max Fried","ATL",11,5,,3.27146,23,23,0,0,129.3,534,119,51,47,11,35,1,4,118,8.21346,2.43619,3.37143,0.765661,0.220974,0.0655431,0.15543071925640106,0.240404,1.19103,0.295082,0.743146,,,3.44066,2.8439,3.49196,59.08000183105469,,,,"13743"
"Zac Gallen","ARI",13,9,,3.57488,31,31,0,0,186.3,766,165,80,74,23,55,0,7,175,8.45411,2.657,3.18182,1.11111,0.22846,0.0718016,0.15665797144174576,0.234375,1.18089,0.280632,0.745474,,,3.97968,2.84015,4.22842,40.02000045776367,,,,"19291"
"Blake Snell","SFG",12,9,,3.52495,29,29,0,0,158.3,678,131,67,62,17,79,0,3,199,11.314,4.49147,2.51899,0.966519,0.29351,0.116519,0.17699114233255386,0.219799,1.3266,0.3,0.767991,,,3.69092,2.79602,3.38935,73.19000244140625,,,,"13543"
"Freddy Peralta","MIL",10,9,,3.8563,29,28,0,0,151.7,623,122,70,65,20,56,0,8,173,10.2637,3.32235,3.08929,1.18655,0.277689,0.0898876,0.18780095130205154,0.218247,1.17337,0.278689,0.72,,,3.95379,2.79597,2.9112,50.47999954223633,,,,"18679"
"Bobby Miller","LAD",11,6,,3.73634,26,26,0,0,137.3,566,119,62,57,14,40,0,7,128,8.39039,2.622,3.2,0.917698,0.226148,0.0706714,0.15547703206539154,0.229287,1.15805,0.278515,0.695839,,,3.74302,2.77998,2.61028,66.5,,,,"27483"
"Shohei Ohtani","LAD",11,5,,3.29505,24,24,0,0,139.3,563,109,55,51,18,45,1,8,157,10.1436,2.90739,3.48889,1.16296,0.278863,0.0799289,0.19893427193164825,0.213725,1.10553,0.271642,0.768634,,,3.82216,2.75523,3.52128,11.079999923706055,,,,"19755"
"Mitch Keller","PIT",9,10,,4.11305,29,29,0,0,166.3,716,162,82,76,19,54,0,11,158,8.55081,2.92243,2.92593,1.02826,0.22067,0.075419,0.14525139331817627,0.248848,1.29886,0.301688,0.707497,,,4.01271,2.74944,2.76082,156.8699951171875,,,,"17594"
"Jesús Luzardo","MIA",8,9,,3.88235,28,27,0,0,153,642,136,71,66,20,53,1,6,173,10.1765,3.11765,3.26415,1.17647,0.26947,0.0825545,0.18691587448120117,0.233276,1.23529,0.297436,0.732919,,,3.84981,2.74758,2.91191,79.31999969482422,,,,"19959"
"Justin Steele","CHC",10,8,,3.63992,29,27,0,0,153.3,646,147,67,62,17,45,1,7,139,8.16047,2.64188,3.08889,0.998043,0.21517,0.0696594,0.14551083743572235,0.247475,1.25245,0.296804,0.743163,,,3.90083,2.62576,3.2369,94.83000183105469,,,,"17312"
"Brandon Pfaadt","ARI",9,9,,3.97149,27,27,0,0,147.3,619,142,70,65,19,36,0,7,143,8.73727,2.19959,3.97222,1.1609,0.231018,0.0581583,0.17285944893956184,0.246528,1.20842,0.297101,0.713342,,,3.86604,2.5891,2.62755,206.6699981689453,,,,"27782"
"Andrew Abbott","CIN",8,9,,4.40559,29,29,0,0,143,609,132,76,70,22,54,0,4,156,9.81818,3.3986,2.88889,1.38462,0.256158,0.0886699,0.16748768836259842,0.239564,1.3007,0.294906,0.708763,,,4.29001,2.56934,2.09746,295.6000061035156,,,,"29911"
"Eury Pérez","MIA",7,7,,3.62903,27,27,0,0,124,510,106,54,50,15,41,0,4,137,9.94355,2.97581,3.34146,1.08871,0.268627,0.0803922,0.188235305249691,0.227957,1.18548,0.290735,0.738095,,,3.70665,2.56216,2.73473,125.13999938964844,,,,"27768"
"Eduardo Rodriguez","ARI",11,8,,3.65217,25,25,0,0,138,587,135,61,56,16,43,0,3,135,8.80435,2.80435,3.13953,1.04348,0.229983,0.0732538,0.15672912448644638,0.249538,1.28986,0.305128,0.751928,,,3.80576,2.53614,2.94131,216.1300048828125,,,,"13164"
"Yu Darvish","SDP",10,9,,3.96421,24,24,0,0,145.3,597,128,69,64,19,38,0,9,140,8.67171,2.35375,3.68421,1.17688,0.234506,0.0636516,0.17085427045822144,0.232727,1.14246,0.278772,0.695839,,,3.99833,2.53307,2.18487,175.6699981689453,,,,"13074"
"Alex Cobb","SFG",7,6,,3.83824,26,26,0,0,136,597,144,63,58,11,45,0,4,121,8.00735,2.97794,2.68889,0.727941,0.20268,0.0753769,0.12730318307876587,0.262774,1.38971,0.319712,0.725806,,,3.60798,2.51845,2.32016,422.8900146484375,,,,"6562"
"Joe Musgrove","SDP",10,5,,3.3758,24,24,0,0,141.3,585,127,57,53,16,34,1,12,133,8.47134,2.16561,3.91176,1.01911,0.22735,0.0581197,0.16923077031970024,0.235622,1.13942,0.284615,0.750361,,,3.82121,2.48853,3.24212,93.05000305175781,,,,"12970"
"Tyler Glasnow","LAD",10,5,,3.57565,22,22,0,0,118.3,480,98,51,47,18,37,0,0,147,11.1834,2.81488,3.97297,1.3694,0.30625,0.0770833,0.2291666716337204,0.221219,1.14117,0.28777,0.765027,,,3.68615,2.41179,2.51038,37.97999954223633,,,,"14374"
"Sonny Gray","STL",8,6,,3.56493,28,28,0,0,154,640,139,66,61,17,49,0,7,134,7.83117,2.86364,2.73469,0.993506,0.209375,0.0765625,0.1328124925494194,0.238014,1.22078,0.281755,0.742996,,,4.04075,2.36913,3.31473,132.3800048828125,,,,"12768"
"Hunter Greene","CIN",9,9,,4.30815,27,27,0,0,133.7,557,108,69,64,22,48,0,11,169,11.3762,3.23111,3.52083,1.48093,0.303411,0.0861759,0.21723518520593643,0.216867,1.16679,0.28013,0.694888,,,4.18997,2.30325,2.15895,140.0399932861328,,,,"22182"
"Clayton Kershaw","LAD",10,6,,3.46457,22,21,0,0,114.3,465,103,48,44,16,28,0,2,115,9.05512,2.20472,4.10714,1.25984,0.247312,0.0602151,0.18709677830338478,0.236782,1.14611,0.286184,0.764273,,,3.84997,2.29255,2.55262,477.5,,,,"2036"
"Graham Ashcraft","CIN",6,9,,4.80916,24,24,0,0,131,571,132,76,70,16,45,0,9,111,7.62595,3.0916,2.46667,1.09924,0.194396,0.0788091,0.11558669060468674,0.255319,1.35115,0.297436,0.653299,,,4.38481,2.09273,1.32195,413.8500061035156,,,,"27552"
"Germán Márquez","COL",7,10,,4.75422,24,24,0,0,136.3,580,135,78,72,18,46,1,3,117,7.72561,3.03742,2.54348,1.18855,0.201724,0.0793103,0.12241379916667938,0.254237,1.32795,0.295455,0.661104,,,4.33354,2.0813,2.11746,749.47998046875,,,,"15038"
"Ranger Suárez","PHI",7,6,,4.02085,28,24,0,0,134.3,575,132,65,60,15,48,1,4,114,7.63961,3.21668,2.375,1.00521,0.198261,0.0834783,0.11478260904550552,0.25239,1.34028,0.296954,0.72327,,,4.1709,2.03929,2.25029,335.3900146484375,,,,"17277"
"Charlie Morton","ATL",12,8,,4.08818,27,27,0,0,149.7,647,134,74,68,19,64,1,13,166,9.97996,3.8477,2.59375,1.14228,0.256569,0.0989181,0.15765070915222168,0.235088,1.32265,0.298701,0.723454,,,4.23032,1.98413,2.46752,224.50999450683594,,,,"4676"
