Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brice Turang","MIL",136,588,529,135,98,24,3,10,68,56,51,1,105,2,3,3,,36,6,0.254344,0.0861803,0.179422,0.480323,0.319936,0.366438,0.302755,0.686373,0.112094,6.32164,0.299179,0.381353,3.51681,65.2696,-3.5135,93.0693,3.89816,3.4667,-0.9750473499298096,5.9166998863220215,2.5337,144.97000122070312,,,,,,,618.3,4.546323529,618.3,4.546323529,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"J.T. Realmuto","PHI",126,501,454,114,72,22,3,17,59,62,35,2,123,9,3,1,,8,3,0.252332,0.0697178,0.24524,0.284285,0.315554,0.427184,0.321212,0.742739,0.174853,4.89805,0.306936,-0.0996686,-0.419796,63.0547,4.4487,105.274,-0.519464,1.31643,2.640446186065674,10.166425704956055,2.5134,141.80999755859375,,,,,,,563.9,4.475396825,563.9,4.475396825,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Luis García Jr.","WSN",125,539,503,138,93,26,3,16,62,66,30,2,84,1,4,1,,15,5,0.274059,0.0561279,0.155204,0.361638,0.314396,0.433427,0.321712,0.747823,0.159368,5.08238,0.298786,-0.402232,0.108133,68.0545,5.00329,106.565,-0.294099,0.410909,3.937096744775772,2.3359090089797974,2.50259,130.67999267578125,,,,,,,620.2,4.9616,620.2,4.9616,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Christian Yelich","MIL",133,574,494,131,88,24,3,17,82,65,72,5,126,4,2,1,,23,4,0.265323,0.125795,0.218968,0.574489,0.362003,0.428479,0.344239,0.790481,0.163155,5.85347,0.321867,0.649485,1.82187,82.8808,15.7354,120.991,2.47135,-0.619459,16.879403114318848,-11.969459593296051,2.48225,116.61000061035156,,,,,,,746.6,5.613533834,746.6,5.613533834,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Iván Herrera","STL",100,398,344,88,60,17,2,9,46,43,46,0,85,5,3,0,,5,1,0.255021,0.1161,0.213679,0.543337,0.349075,0.393023,0.328805,0.742098,0.138002,4.38204,0.311399,0.539252,-0.338386,52.5238,5.96658,112.443,0.200866,-2.81299,6.122775837779045,4.3370115756988525,2.47904,234.33999633789062,,,,,,,453.8,4.538,453.8,4.538,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Bryan Reynolds","PIT",149,644,573,152,98,28,4,22,80,80,57,3,141,9,4,1,,8,2,0.264704,0.0880547,0.218873,0.40231,0.338141,0.441863,0.337464,0.780004,0.177159,4.69737,0.312796,0.398099,-0.503032,89.4766,14.1427,114.216,-0.104933,-0.960606,10.843074664473534,-8.660606443881989,2.44144,98.06999969482422,,,,,,,796.6,5.346308724,796.6,5.346308724,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Joey Ortiz","MIL",144,623,555,139,89,31,5,14,73,71,55,0,125,6,5,2,,12,4,0.251116,0.0877363,0.201318,0.435811,0.322332,0.402584,0.316911,0.724916,0.151468,5.32132,0.298075,0.281322,-0.582609,76.2532,3.37584,102.598,-0.301287,-5.24011,1.633907824754715,1.2348942756652832,2.44006,274.5400085449219,,,,,,,668,4.638888888,668,4.638888888,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Eugenio Suárez","ARI",141,609,537,126,76,25,1,23,71,79,56,0,175,10,6,0,,2,1,0.233937,0.0916811,0.287393,0.319009,0.313938,0.41622,0.318351,0.730158,0.182283,2.69915,0.29636,-0.656184,-1.13722,75.2452,4.00558,102.304,-1.7934,0.784395,-0.11559915542602539,2.5593945384025574,2.34799,175.67999267578125,,,,,,,662,4.69503546,662,4.69503546,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Ryan McMahon","COL",147,637,562,137,85,28,1,22,76,74,67,3,181,4,4,1,,6,4,0.243049,0.104813,0.283883,0.369211,0.324988,0.414046,0.321698,0.739034,0.170997,3.31309,0.315711,0.296408,-1.46583,80.4209,5.90588,93.0865,-1.16942,5.51648,-6.435607552528381,7.791483402252197,2.33198,277.04998779296875,,,,,,,712.1,4.844217687,712.1,4.844217687,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Ke'Bryan Hayes","PIT",136,588,538,137,96,27,3,12,65,59,41,1,115,4,4,1,,15,4,0.254881,0.0690191,0.195763,0.352564,0.310047,0.378891,0.301242,0.688937,0.12401,5.13172,0.302301,0.249627,0.185547,64.5537,-4.22945,89.8364,0.435173,6.82435,-6.7111856341362,8.924345016479492,2.25191,347.4599914550781,,,,,,,589.7,4.336029411,589.7,4.336029411,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Willson Contreras","STL",139,602,517,126,75,27,0,24,74,77,64,2,149,18,4,0,,6,3,0.242874,0.105633,0.248014,0.425915,0.343851,0.434862,0.340509,0.778713,0.191988,3.28959,0.292681,-0.63509,-1.0488,85.1165,14.6957,120.32,-1.68389,0.366995,12.944204330444336,-11.283004522323608,2.24308,74.1500015258789,,,,,,,741.5,5.334532374,741.5,5.334532374,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Seiya Suzuki","CHC",130,560,491,130,81,25,4,21,73,70,60,3,140,5,4,1,,11,5,0.264227,0.106517,0.250748,0.424798,0.346561,0.455771,0.346164,0.802331,0.191543,5.16097,0.32651,-0.51834,-0.756456,81.7271,16.2194,125.204,-1.2748,-0.168215,15.603445053100586,-12.568214878439903,2.24046,84.02999877929688,,,,,,,731.6,5.627692307,731.6,5.627692307,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Marcell Ozuna","ATL",154,665,593,154,93,27,0,33,85,101,64,1,165,4,4,0,,1,0,0.259287,0.0957697,0.248468,0.385441,0.33283,0.475234,0.347813,0.808064,0.215947,1.94045,0.302058,-0.795493,-1.09929,97.9333,20.1428,122.576,-1.89479,-0.000428093,16.057573795318604,-16.52542961880681,2.23998,71.61000061035156,,,,,,,863.8,5.609090909,863.8,5.609090909,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Nick Gonzales","PIT",112,483,437,115,73,28,4,10,56,57,33,1,108,8,4,1,,5,3,0.26305,0.0692108,0.223438,0.309754,0.324141,0.415649,0.321439,0.73979,0.152599,4.60527,0.325084,0.379773,-1.0911,60.8777,4.37728,103.43,-0.711331,1.64423,1.2699130177497864,4.119226098060608,2.21861,407.2699890136719,,,,,,,529.1,4.724107142,529.1,4.724107142,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Nathaniel Lowe","WSN",144,623,546,147,103,23,2,18,70,72,68,1,133,5,3,0,,3,1,0.268571,0.109618,0.214224,0.511699,0.3527,0.419027,0.338615,0.771728,0.150456,2.94908,0.322559,-1.16528,-1.19407,87.1361,14.2587,117.942,-2.35936,0.639162,11.006937742233276,-10.485837936401367,2.1976,261.80999755859375,,,,,,,746.4,5.183333333,746.4,5.183333333,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"TJ Friedl","CIN",131,567,499,124,83,20,4,17,71,67,48,0,95,12,4,4,,16,4,0.248468,0.0844611,0.167959,0.502867,0.326901,0.408038,0.322012,0.734939,0.15957,5.98664,0.273825,0.750515,0.445354,71.7268,5.4002,99.9285,1.19587,-0.888811,1.147356454282999,1.1361894607543945,2.18692,249.1199951171875,,,,,,,635.2,4.848854961,635.2,4.848854961,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Tyler Fitzgerald","SFG",136,588,536,126,76,27,3,20,75,72,39,0,179,9,3,2,,20,5,0.234567,0.065553,0.304579,0.215225,0.294824,0.407928,0.305453,0.702752,0.17336,6.31369,0.310922,0.39078,1.17441,66.5466,-2.23649,97.2246,1.5652,1.19027,-0.38628220558166504,1.5402702987194061,2.14252,243.69000244140625,,,,,,,621,4.56617647,621,4.56617647,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Matt Shaw","CHC",115,497,445,110,74,17,3,16,59,62,41,0,108,7,4,0,,16,6,0.246692,0.0821202,0.217261,0.37798,0.317145,0.403456,0.315097,0.720601,0.156765,5.55774,0.289357,0,-0.0881607,60.1053,1.96715,104.294,-0.0881607,-0.245769,2.463726781308651,1.5292307436466217,2.12259,999,,,,,,,545.4,4.742608695,545.4,4.742608695,,,,,,,,,,,,,,,,,,,"Matt Shaw","33322",807713
"Garrett Mitchell","MIL",110,476,422,102,65,20,3,15,60,60,46,0,144,5,2,1,,20,6,0.243128,0.0959279,0.301693,0.317965,0.323419,0.40973,0.321195,0.733148,0.166601,6.32684,0.330663,0.168268,0.755242,59.9021,4.22049,105.481,0.92351,0.0902245,4.0432833433151245,-0.00977545976638794,2.05451,248.44000244140625,,,,,,,539.5,4.904545454,539.5,4.904545454,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Luis Arraez","SDP",149,644,597,183,143,30,3,8,80,59,37,4,37,5,3,2,,7,3,0.3072,0.0568062,0.0576624,0.985151,0.350897,0.404796,0.328894,0.755693,0.097596,4.06277,0.316159,0.355271,-1.10151,85.0345,9.70062,114.712,-0.746234,1.28451,10.583255290985107,-12.165494441986084,2.05263,190.89999389648438,,,,,,,738,4.953020134,738,4.953020134,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Jose Trevino","CIN",70,275,253,62,44,10,1,8,30,31,17,0,47,2,2,1,,2,1,0.246527,0.0614665,0.172048,0.357264,0.297876,0.386425,0.298957,0.684301,0.139898,3.59779,0.273272,-0.317422,-0.454063,29.7067,-2.48563,84.4107,-0.771485,4.07993,-5.901712656021118,9.454933643341064,1.99757,612.5599975585938,,,,,,,262.1,3.744285714,262.1,3.744285714,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Heliot Ramos","SFG",139,602,547,138,87,25,3,22,72,78,45,1,158,5,4,0,,7,3,0.25204,0.0752783,0.262555,0.286714,0.313386,0.431497,0.322151,0.744882,0.179457,4.53392,0.312572,-0.319345,-0.746066,76.2215,5.80071,108.463,-1.06541,1.71193,5.027095913887024,-6.1380695104599,1.95678,205.77999877929688,,,,,,,677.1,4.871223021,677.1,4.871223021,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Otto Lopez","MIA",107,462,425,117,85,23,3,6,52,44,29,0,80,4,3,1,,15,4,0.276515,0.0638188,0.172442,0.370089,0.327375,0.386885,0.313088,0.714259,0.110369,5.65676,0.32663,0.166272,0.402997,55.1255,1.08165,97.7742,0.569269,2.42116,-0.6604111194610596,4.171164035797119,1.95235,326.4700012207031,,,,,,,486.7,4.54859813,486.7,4.54859813,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Connor Norby","MIA",134,581,525,131,83,28,2,18,77,66,47,0,160,5,4,1,,9,4,0.249007,0.0801657,0.275428,0.291058,0.313737,0.413144,0.316503,0.726882,0.164137,4.64834,0.320709,0.0354529,-0.755463,70.9214,2.95709,100.073,-0.72001,-2.04216,-0.669593095779419,0.03284454345703125,1.93349,265.4599914550781,,,,,,,632.3,4.718656716,632.3,4.718656716,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Josh Naylor","ARI",141,609,547,146,90,32,0,23,72,93,50,7,95,6,5,0,,7,2,0.266799,0.0827371,0.155874,0.530795,0.332696,0.453873,0.336235,0.786569,0.187074,3.16526,0.282824,-1.00406,-0.53969,84.0111,12.7715,114.341,-1.54375,0.938272,8.899961829185486,-10.586727619171143,1.9214,102.2699966430664,,,,,,,755.3,5.356737588,755.3,5.356737588,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Michael Busch","CHC",128,553,485,116,69,26,2,20,71,69,58,1,152,7,4,0,,2,1,0.239999,0.104143,0.275306,0.37828,0.326658,0.424452,0.327483,0.75111,0.184454,3.64071,0.304969,-0.165909,-0.941169,72.3907,7.70182,112.631,-1.10708,1.93974,7.245363712310791,-7.485256195068359,1.87813,250.13999938964844,,,,,,,635.4,4.9640625,635.4,4.9640625,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Jake Cronenworth","SDP",138,595,525,126,80,27,4,15,68,66,54,1,111,11,5,1,,4,2,0.240858,0.0902048,0.186987,0.482413,0.321916,0.392009,0.313303,0.713925,0.151151,4.18913,0.276833,0.637773,-0.971011,71.0981,1.49615,104.218,-0.333238,-2.02359,2.6678451895713806,-4.398587942123413,1.86868,285.1400146484375,,,,,,,619.7,4.49057971,619.7,4.49057971,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Spencer Horwitz","PIT",100,434,372,101,66,24,1,10,52,47,53,2,79,6,3,0,,2,1,0.270951,0.121273,0.181961,0.666479,0.367337,0.418049,0.345183,0.785386,0.147098,3.00511,0.318505,-0.552864,-0.956651,62.9956,12.2271,119.411,-1.50952,2.29866,8.564596772193909,-5.6013383865356445,1.79946,378.3399963378906,,,,,,,540.9,5.409,540.9,5.409,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Jake McCarthy","ARI",120,518,466,124,89,19,7,9,64,56,37,0,93,10,3,3,,26,6,0.267124,0.0711634,0.179168,0.397189,0.332044,0.396628,0.319791,0.728671,0.129504,7.17694,0.314241,0.729774,1.65902,64.6022,4.00754,103.273,2.3888,-3.64637,4.416388511657715,-4.296365320682526,1.79486,218.1999969482422,,,,,,,581.6,4.846666666,581.6,4.846666666,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Dylan Crews","WSN",134,581,526,130,84,26,5,16,71,65,40,0,128,9,5,1,,25,7,0.246873,0.0681393,0.220944,0.308401,0.308667,0.401663,0.309772,0.71033,0.154791,6.52863,0.295674,0.104163,1.10272,67.7741,-0.190155,98.5284,1.20689,3.40701,0.18447399139404297,-2.5179946422576904,1.75825,126.19000244140625,,,,,,,631.2,4.710447761,631.2,4.710447761,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Jeff McNeil","NYM",99,427,386,103,73,22,1,8,48,44,28,1,54,9,3,1,,4,1,0.266556,0.0659732,0.126629,0.520996,0.328028,0.388495,0.314645,0.716523,0.121938,3.9505,0.290326,-0.540729,-0.231029,51.4845,1.53486,104.958,-0.771758,-0.0412286,1.7597988843917847,1.0337714366614819,1.75784,410.75,,,,,,,451.3,4.558585858,451.3,4.558585858,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Tyler Stephenson","CIN",100,403,358,93,61,18,1,13,49,50,37,1,94,5,3,0,,1,0,0.258326,0.0916658,0.233485,0.392598,0.333789,0.420728,0.328658,0.754517,0.162402,2.80745,0.314184,-0.506533,-0.661517,53.1889,5.99991,104.402,-1.16805,-1.32782,0.9552944898605347,3.172183632850647,1.74613,165.67999267578125,,,,,,,470.8,4.708,470.8,4.708,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Jurickson Profar","ATL",146,630,543,141,95,29,1,15,81,66,70,2,102,10,4,3,,7,2,0.258963,0.111253,0.162132,0.686183,0.351542,0.401152,0.331876,0.752694,0.142189,3.9771,0.291433,-0.463392,-0.707546,84.6977,11.0016,111.849,-1.17094,-5.36846,7.755431532859802,-12.368464946746826,1.69144,189.52999877929688,,,,,,,725.1,4.966438356,725.1,4.966438356,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Jacob Young","WSN",125,539,486,122,93,22,2,4,64,45,35,0,100,10,3,5,,30,7,0.24994,0.0641719,0.185315,0.346284,0.310858,0.332127,0.286821,0.642986,0.0821873,6.56254,0.304439,0.34071,2.18866,52.9178,-10.1334,83.0802,2.52937,4.84985,-8.3761305809021,6.774850606918335,1.68935,297.0299987792969,,,,,,,482.4,3.8592,482.4,3.8592,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Sal Frelick","MIL",104,448,405,109,79,20,3,6,53,44,35,0,66,5,2,1,,13,3,0.268247,0.0786805,0.147519,0.533359,0.331893,0.376917,0.31247,0.70881,0.10867,5.60834,0.306909,0.346029,0.245176,53.2321,0.82597,99.608,0.591205,4.83731,0.3812062591314316,0.23731040954589844,1.60547,357.239990234375,,,,,,,473.2,4.55,473.2,4.55,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Jesús Sánchez","MIA",94,406,366,94,58,19,2,16,48,53,34,1,104,3,2,1,,8,2,0.257005,0.0828681,0.255029,0.324936,0.323865,0.447978,0.333072,0.771843,0.190973,4.73429,0.314691,-0.4911,0.142833,54.974,7.48087,111.225,-0.348267,0.520408,5.101434588432312,-3.329591751098633,1.58006,237.89999389648438,,,,,,,497.9,5.29680851,497.9,5.29680851,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Jose Siri","NYM",97,420,384,81,46,16,2,17,51,54,27,0,152,5,3,1,,14,4,0.210775,0.0650966,0.361147,0.18025,0.269872,0.394478,0.288113,0.664351,0.183703,6.22412,0.293023,0.647132,0.438212,41.6717,-7.45913,87.1002,1.08534,5.01494,-5.393429398536682,6.514936923980713,1.56107,433.3900146484375,,,,,,,398.6,4.10927835,398.6,4.10927835,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Orlando Arcia","ATL",134,581,529,124,82,24,0,17,61,65,43,1,120,3,5,1,,2,0,0.234529,0.0746295,0.206916,0.360675,0.293912,0.378652,0.293695,0.672565,0.144124,2.45868,0.269547,-0.239628,-0.697259,60.2558,-7.70849,86.1503,-0.936887,0.0199286,-10.559160113334656,6.244928540661931,1.55369,449.07000732421875,,,,,,,536.6,4.004477611,536.6,4.004477611,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Thairo Estrada","COL",120,518,480,127,87,23,2,15,63,64,24,0,99,9,3,1,,10,4,0.265386,0.0470608,0.19065,0.246845,0.311695,0.418112,0.316854,0.729807,0.152726,5.01614,0.303764,0.579382,-0.5074,63.3774,2.78278,89.8258,0.0719828,1.79791,-6.230216525495052,3.647913336753845,1.51577,299.3699951171875,,,,,,,557.1,4.6425,557.1,4.6425,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Carson Kelly","CHC",76,301,267,61,42,11,0,8,32,33,27,0,60,4,3,0,,1,0,0.22984,0.089216,0.200038,0.445995,0.306306,0.3671,0.297692,0.673406,0.13726,2.8111,0.263863,-0.247847,-0.40151,32.1639,-3.02313,92.5793,-0.649357,1.29488,-3.318589687347412,7.169875264167786,1.50788,524.1400146484375,,,,,,,276.6,3.639473684,276.6,3.639473684,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Mike Yastrzemski","SFG",115,497,440,99,54,22,5,18,60,58,47,1,132,6,3,1,,4,1,0.224298,0.0941273,0.265403,0.354658,0.304891,0.415417,0.31254,0.720308,0.19112,5.17711,0.276385,0.0101311,-0.557235,59.0823,0.944243,101.994,-0.547103,2.60875,0.6380415558815002,-2.6162545680999756,1.5059,439.9200134277344,,,,,,,539.7,4.693043478,539.7,4.693043478,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"LaMonte Wade Jr.","SFG",113,490,412,100,67,18,1,14,62,47,67,4,105,6,3,2,,3,1,0.242579,0.136857,0.213754,0.640255,0.354227,0.392462,0.329425,0.746688,0.149883,3.47555,0.290127,-0.316115,-0.905521,64.9093,7.5901,113.359,-1.22164,-0.103997,6.605968594551086,-8.60399679094553,1.47977,430.2900085449219,,,,,,,559.4,4.950442477,559.4,4.950442477,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Michael Conforto","LAD",115,497,439,105,63,20,1,20,59,70,48,2,120,7,3,1,,2,1,0.238396,0.0956528,0.242314,0.394747,0.320316,0.427491,0.324539,0.747807,0.189096,3.00005,0.280173,-0.16508,-0.949163,63.8825,5.7444,109.802,-1.11424,-1.82416,4.7114094495773315,-7.149155497550964,1.45844,276.32000732421875,,,,,,,566.7,4.927826086,566.7,4.927826086,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Lourdes Gurriel Jr.","ARI",130,560,518,141,94,28,2,17,65,72,32,1,102,6,4,0,,5,1,0.272689,0.0576259,0.181691,0.317165,0.320067,0.431897,0.324946,0.751963,0.159208,3.94266,0.308542,-0.41725,-0.530102,72.1634,6.65565,106.743,-0.947352,0.195601,3.5678164958953857,-8.2043986171484,1.44814,219.8800048828125,,,,,,,644.7,4.959230769,644.7,4.959230769,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Nolan Jones","COL",112,483,418,107,67,23,2,15,59,59,57,3,141,4,3,1,,10,3,0.256095,0.117496,0.292641,0.401502,0.348848,0.428974,0.338536,0.777822,0.172879,4.91617,0.348626,-0.04005,-0.322929,67.524,11.0235,104.419,-0.362979,1.29513,2.189441353082657,-4.279869437217712,1.44614,254.4600067138672,,,,,,,593.9,5.302678571,593.9,5.302678571,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Max Kepler","PHI",115,497,447,107,67,21,2,18,59,61,41,0,100,6,3,0,,3,0,0.240526,0.0822023,0.201264,0.40843,0.309913,0.414036,0.315408,0.723949,0.17351,3.70073,0.270462,-0.0699075,-0.451641,60.2299,2.09178,101.368,-0.521548,2.22483,0.2917415499687195,-3.100166082382202,1.42016,355.1700134277344,,,,,,,540.4,4.699130434,540.4,4.699130434,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Alec Burleson","STL",100,434,399,110,75,19,1,15,51,57,28,0,60,3,3,1,,6,2,0.276226,0.0638927,0.137323,0.465274,0.325915,0.44035,0.33169,0.766265,0.164124,3.79235,0.29079,-0.473031,-0.439696,58.2826,7.51412,114.385,-0.912727,0.313546,6.552685499191284,-7.336453855037689,1.41247,235.89999389648438,,,,,,,517.6,5.176,517.6,5.176,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Spencer Steer","CIN",118,511,447,111,65,26,2,17,62,66,53,1,106,8,3,0,,14,3,0.247208,0.103772,0.20818,0.498473,0.335085,0.431882,0.334413,0.766967,0.184674,5.17323,0.285319,0.194614,0.456596,69.7427,9.96693,108.275,0.65121,-1.35099,5.7075682282447815,-9.52598762512207,1.36402,162.6300048828125,,,,,,,622.4,5.274576271,622.4,5.274576271,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Gavin Lux","CIN",115,497,440,114,78,22,3,11,61,51,49,1,105,3,3,1,,7,2,0.259109,0.0995089,0.211197,0.471166,0.335494,0.400358,0.322981,0.735852,0.141249,4.76494,0.313655,0.580242,-0.517072,63.2591,5.12098,100.58,0.06317,-0.294284,0.40810953080654144,-3.9692839682102203,1.34242,334.8999938964844,,,,,,,546.4,4.751304347,546.4,4.751304347,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Isiah Kiner-Falefa","PIT",128,553,512,135,104,21,3,7,58,50,28,1,86,8,4,2,,15,4,0.263516,0.050309,0.154749,0.325101,0.309175,0.35546,0.292475,0.664635,0.0919444,5.3059,0.302718,0.170361,0.386892,56.8091,-7.87978,83.9356,0.557253,-1.54375,-10.065809965133667,4.181250810623169,1.29516,368.8999938964844,,,,,,,513.1,4.00859375,513.1,4.00859375,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Keibert Ruiz","WSN",122,480,446,112,74,23,0,15,49,57,25,0,54,5,3,1,,3,1,0.252081,0.0518406,0.111505,0.464916,0.297174,0.405499,0.304872,0.702673,0.153418,2.76581,0.255833,-0.878748,-0.577415,54.0991,-2.05038,95.2299,-1.45616,-4.52578,-4.1941176652908325,4.849217414855957,1.28675,210.85000610351562,,,,,,,481.8,3.949180327,481.8,3.949180327,,,,,,,,,,,,,,,,,,,"Keibert Ruiz","19610",660688
"Nolan Gorman","STL",94,406,365,83,47,15,0,21,51,57,37,1,132,2,2,0,,5,1,0.227366,0.0900598,0.324792,0.277285,0.299987,0.438377,0.318734,0.738364,0.211012,3.47569,0.290552,0.0601315,-0.139666,50.2887,2.79562,105.664,-0.079534,-1.03986,2.6705212965607643,-3.7898553609848022,1.28147,358.8299865722656,,,,,,,464.4,4.940425531,464.4,4.940425531,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Alek Thomas","ARI",71,308,283,72,47,15,3,8,38,37,20,0,57,2,2,1,,7,2,0.25583,0.06425,0.186591,0.344335,0.307509,0.41341,0.312399,0.72092,0.157581,5.71425,0.293073,0.366321,-0.0654389,36.5797,0.550408,98.298,0.300882,1.31791,-0.32597753405570984,2.4179128408432007,1.2759,521.5599975585938,,,,,,,329.7,4.643661971,329.7,4.643661971,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Jordan Walker","STL",130,560,508,127,80,27,3,18,59,67,40,0,127,6,4,1,,6,3,0.250142,0.0718037,0.226921,0.316425,0.31089,0.41775,0.31664,0.72864,0.167608,4.04038,0.297589,0.0776163,-0.75627,68.4198,2.91212,104.255,-0.678654,-2.74733,2.17061311006546,-8.747333765029907,1.24776,288.6099853515625,,,,,,,608.8,4.683076923,608.8,4.683076923,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Miguel Amaya","CHC",83,326,289,70,47,13,1,9,33,38,26,0,67,7,3,2,,1,0,0.240819,0.0785249,0.206448,0.380362,0.314922,0.384203,0.307662,0.699125,0.143384,2.72357,0.282592,-0.244384,-0.572096,37.5204,-0.661233,99.2898,-0.816479,-2.75067,-1.0936906337738037,3.624329090118408,1.22916,346.9800109863281,,,,,,,331.9,3.99879518,331.9,3.99879518,,,,,,,,,,,,,,,,,,,"Miguel Amaya","21693",665804
"Joey Bart","PIT",96,379,340,82,55,15,0,12,44,44,30,0,106,7,2,0,,1,0,0.240877,0.0782321,0.280698,0.278706,0.313493,0.390722,0.309893,0.704215,0.149845,2.37523,0.313088,-0.149088,-0.677578,44.2241,-0.087203,95.659,-0.826666,-2.96509,-2.792993724346161,3.809905529022217,1.17717,266.9200134277344,,,,,,,388.4,4.045833333,388.4,4.045833333,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
"Hyeseong Kim","LAD",75,322,298,83,65,13,1,4,36,32,19,1,52,2,2,1,,12,3,0.27912,0.0593001,0.161925,0.36622,0.324366,0.374077,0.305727,0.698443,0.094957,5.48994,0.323797,-0.0750387,0.429489,36.5131,-1.15387,97.14,0.354451,0,-0.7467771768569946,1.2000000476837158,1.15483,434.8800048828125,,,,,,,325.2,4.336,325.2,4.336,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","sa3012639",808975
"Jesse Winker","NYM",96,413,348,84,56,16,1,11,49,45,56,1,86,6,2,1,,7,2,0.241457,0.134624,0.208184,0.646656,0.354296,0.390212,0.330977,0.744508,0.148755,4.2094,0.288089,-0.949988,-0.367934,55.2255,6.91354,115.951,-1.31792,-1.08004,6.559642195701599,-9.305035829544067,1.13762,400.25,,,,,,,471.6,4.9125,471.6,4.9125,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
